2012, EMS, 100115, ESS112, ENVIRONM & SUSTAIBTY STUDIES 112, S2, , 
2012, EMS, 100109, ECO901, ECONOMICS DOCTORAL (1ST ENROLM) 901, YR, , 
2012, EMS, 100109, ECO902, ECONOMICS DOCTORAL (2ND ENROLM) 902, YR, , 
2012, EMS, 100109, IPS902, INDUSTRIAL PSYCHOLOGY (DOCTORAL)902, YR, , 
2012, EMS, 100109, LED111, LOCAL ECONOMIC DEVELOPMENT 111, S2, , 
2012, EMS, 100111, BPS701, ORGANISATIONAL PSYCHOLOGY 701, S1, , 
2012, EMS, 100111, BPS702, RESEARCH METHODOLOGY 702, YR, , 
2012, EMS, 100111, BPS704, PSYCHOMETRICS 704, S1, , 
2012, EMS, 100111, BPS705, ADVANCED HUM RESOURCE MANAGEMENT705, S2, , 
2012, EMS, 100111, BPS706, PRACTICAL TRAINING 706, YR, , 
2012, EMS, 100111, BPS707, LABOUR RELATIONS 707, S1, , 
2012, EMS, 100111, BPS708, TRAINING MANAGEMENT 708, S2, , 
2012, EMS, 100111, BPS811, OD: DIV. & CHANGE MANAGEMENT 811, S2, , 
2012, EMS, 100111, BPS812, RESEARCH METHODOLOGY 812, S1, , 
2012, EMS, 100111, BPS813, COUNSELLING 813, S2, , 
2012, EMS, 100111, BPS817, LABOUR RELATIONS 817, S1, , 
2012, EMS, 100111, BPS818, TRAINING MANAGEMENT 818, S2, , 
2012, EMS, 100111, BPS819, ASSESMENT 819, S1, , 
2012, EMS, 100111, IPS131, INDUSTRIAL PSYCHOLOGY BPS 131, S1, , 
2012, EMS, 100111, IPS132, INDUSTRIAL PSYCHOLOGY BPS 132, S2, , 
2012, EMS, 100111, IPS231, INDUSTRIAL PSYCHOLOGY BPS 231, S2, , 
2012, EMS, 100111, IPS232, INDUSTRIAL PSYCHOLOGY BPS 232, S2, , 
2012, EMS, 100111, IPS233, INDUSTRIAL PSYCHOLOGY BPS 233, S1, , 
2012, EMS, 100111, IPS234, INDUSTRIAL PSYCHOLOGY BPS 234, S1, , 
2012, EMS, 100111, IPS331, INDUSTRIAL PSYCHOLOGY BPS 331, S2, , 
2012, EMS, 100111, IPS333, INDUSTRIAL PSYCHOLOGY BPS 333, S1, , 
2012, EMS, 100111, IPS334, INDUSTRIAL PSYCHOLOGY BPS 334, S2, , 
2012, EMS, 100111, IPS335, INDUSTRIAL PSYCHOLOGY BPS 335, S1, , 
2012, EMS, 100111, IPS336, INDUSTRIAL PSYCHOLOGY BPS 336, S1, , 
2012, EMS, 100111, IPS337, INDUSTRIAL PSYCHOLOGY BPS 337, S2, , 
2012, EMS, 100111, IPS801, INDUSTRIAL PSYCH MAG THESIS 801, YR, , 
2012, EMS, 100111, IPS802, INDUSTRIAL PSYCH MAG THESIS 802, YR, , 
2012, EMS, 100111, IPS803, INDUS PSYC MAG MINI THESIS 803, YR, , 
2012, EMS, 100111, IPS804, IND PSYC MAG MINI THESIS 804, YR, , 
2012, EMS, 100111, IPS901, INDUSTRIAL PSYCHOLOGY DOCTORAL 901, YR, , 
2012, EMS, 100115, ESS112, ENVIRONM & SUSTAIBTY STUDIES 112, S2, , 
2012, EMS, 100115, GOV132, SA POLITICS & GOVERNMENT 132, S2, , 
2012, EMS, 100115, POL131, POLITICAL STUDIES 131, S1, , 
2012, EMS, 100115, POL211, POLITICAL STUDIES 211, T2, , 
2012, EMS, 100115, POL213, POLITICAL STUDIES 213, T1, , 
2012, EMS, 100115, POL221, POLITICAL STUDIES 221, T4, , 
2012, EMS, 100115, POL224, POLITICAL STUDIES 224, T3, , 
2012, EMS, 100115, POL311, POLITICAL STUDIES 311, T1, , 
2012, EMS, 100115, POL312, POLITICAL STUDIES 312, T4, , 
2012, EMS, 100115, POL321, POLITICAL STUDIES 321, T3, , 
2012, EMS, 100115, POL322, POLITICAL STUDIES 322, T2, , 
2012, EMS, 100115, POL701, ADV RES METHODOLOGY (POL 701), T1, , 
2012, EMS, 100115, POL706, RESEARCH PROJECT (POL 706), S1, , 
2012, EMS, 100115, POL708, COMPARATIVE AREA POLITICS (POL 708), S1, , 
2012, EMS, 100115, POL709, INTER POLITICAL ECONOMY (POL 709), T3, , 
2012, EMS, 100115, POL710, POLITICAL VIOLENCE (POL 710), T4, , 
2012, EMS, 100115, POL711, POLITICAL PHILOSOPHY (POL 711), S1, , 
2012, EMS, 100115, POL719, POLITICS IN SOUTH AFRICA 719, S1, , 
2012, EMS, 100115, POL722, ADV TOPICS IN COMP POLS (POL 722), S2, , 
2012, EMS, 100115, POL723, CONTEMPORARY DEMOCRATIC THEORY 723, S2, , 
2012, EMS, 100115, POL730, INTERNATIONAL RELATIONS THEORY 730, S1, , 
2012, EMS, 100115, POL731, SECURITY STUDIES 731, S1, , 
2012, EMS, 100115, POL801, POLITICAL SC MAGISTER THESIS 801, YR, , 
2012, EMS, 100115, POL802, POLITICAL SC MAGISTER THESIS 802, YR, , 
2012, EMS, 100115, POL803, POLITICAL SCIENCE MINI THESIS 803, YR, , 
2012, EMS, 100115, POL804, POL SC.MINI-THESIS 804, YR, , 
2012, EMS, 100115, POL811, ADVANCED RESEARCH METHODOLOGY 811, S1, , 
2012, EMS, 100115, POL813, COMPARATIVE AREA POLITICS (POL 813), S1, , 
2012, EMS, 100115, POL814, INTER POLITICS ECONOMY (POL 814), S1, , 
2012, EMS, 100115, POL815, POLITICAL VIOLENCE 815, T4, , 
2012, EMS, 100115, POL816, POLITICAL PHILOSOPHY (POL 816), S1, , 
2012, EMS, 100115, POL819, POLITICAL DEVELOPMENT IN SA 819, S1, , 
2012, EMS, 100115, POL822, CONT.DEM.THEORY SOC & DEM(POL 822), S1, , 
2012, EMS, 100115, POL835, CAPITA SELECTA 835, S1, , 
2012, EMS, 100115, POL840, INTERNATIONAL RELATIONS THEORY 840, YR, , 
2012, EMS, 100115, POL841, POLITICAL ECONOMY OF DEVELOPMENT, S2, , 
2012, EMS, 100115, POL842, THEORIES OF CITIZENSHIP & DEMOCRACY, S1, , 
2012, EMS, 100115, POL901, POLITICAL SCIENCE DOCTORATE 901, YR, , 
2012, EMS, 100115, POL902, POLITICAL SCIENCE DOCTORATE 902, YR, , 
2012, EMS, 100117, IFM701, INFORMATION TECHNOLOGY PROJECT 701, YR, , 
2012, EMS, 100117, IFM711, PRINCIPLES OF IT IN BUSINESS 711, S1, , 
2012, EMS, 100117, IFM712, IT INFRASTRUCTURE MANAGEMENT 712, S1, , 
2012, EMS, 100117, IFM713, APPLICATION MANAGEMENT 713, S1, , 
2012, EMS, 100117, IFM714, IT SERVICE MANAGEMENT 714, S1, , 
2012, EMS, 100117, IFM721, IT GOVERNANCE & RISK MANAGEMENT 721, S2, , 
2012, EMS, 100117, IFM722, BUSINESS SPECIFIC SYSTEMS & APPL722, S2, , 
2012, EMS, 100117, IFS131, INFORMATION SYSTEMS 131, S1, , 
2012, EMS, 100117, IFS132, INFORMATION SYSTEMS 132, S2, , 
2012, EMS, 100117, IFS231, INFORMATION SYSTEMS 231, S1, , 
2012, EMS, 100117, IFS232, INFORMATION SYSTEMS 232, S1, , 
2012, EMS, 100117, IFS233, INFORMATION SYSTEMS 233, S2, , 
2012, EMS, 100117, IFS234, INFORMATION SYSTEMS 234, S2, , 
2012, EMS, 100117, IFS324, INFORMATION SYSTEMS 324, S2, , 
2012, EMS, 100117, IFS341, INFORMATION SYSTEMS 341, S2, , 
2012, EMS, 100117, IFS342, INFORMATION SYSTEMS 342, S1, , 
2012, EMS, 100117, IFS351, INFORMATION SYSTEMS 351, S2, , 
2012, EMS, 100117, IFS352, INFORMATION SYSTEMS 352, S1, , 
2012, EMS, 100117, IFS361, INFORMATION SYSTEMS 361, S1, , 
2012, EMS, 100117, IFS362, INFORMATION SYSTEMS 362, S2, , 
2012, EMS, 100117, IFS701, RESEARCH PROJECT 701, YR, , 
2012, EMS, 100117, IFS702, KNOWLEDGE SOCIETY & LABOUR MARKET, S1, , 
2012, EMS, 100117, IFS703, TOOLS OF THE DIGITAL ERA, S1, , 
2012, EMS, 100117, IFS704, SA REGULATORY ENVIRONMENT, S1, , 
2012, EMS, 100117, IFS705, INTERNATIONAL E-SKILLS, S1, , 
2012, EMS, 100117, IFS706, E-SKILLS ANALYSIS AND INTERVENTIONS, S1, , 
2012, EMS, 100117, IFS707, ORGANIZATIONAL BEHAVIOUR & DEVELOPM, S2, , 
2012, EMS, 100117, IFS711, DELIVERY IS BENEFITS 711, T1, , 
2012, EMS, 100117, IFS712, MANAGING SYSTEM DELIVERY 712, T2, , 
2012, EMS, 100117, IFS713, BUILDING&BUYING SYSTEMS IS HONS 713, YR, , 
2012, EMS, 100117, IFS714, INTERNSHIP 714, S2, , 
2012, EMS, 100117, IFS715, INFO AND KNOWLEDGE MAN (IS HONS)715, T4, , 
2012, EMS, 100117, IFS716, RESEARCH METHODS (IS HONS) 716, T1, , 
2012, EMS, 100117, IFS717, PRAC RESEARCH PROJECT(IS HONS) 717, YR, , 
2012, EMS, 100117, IFS718, INFORMATION TECHNOLOGY (IS HONS)718, T1, , 
2012, EMS, 100117, IFS719, THE NETWORKED WORLD (IS HONS) 719, T3, , 
2012, EMS, 100117, IFS721, INFORMATION SYSTEMS PRACTICE 721, T1, , 
2012, EMS, 100117, IFS722, INFORMATION SYSTEMS RESEARCH 722, YR, , 
2012, EMS, 100117, IFS724, RESEARCH PROJECT (IS) 724, S2, , 
2012, EMS, 100117, IFS725, PRACTICAL RESEARCH PROJECT (IS)HONS, YR, , 
2012, EMS, 100117, IFS731, END-USER PRACTICAL (IS 731), S1, , 
2012, EMS, 100117, IFS734, CAPITA SELECTA (IS 734), S2, , 
2012, EMS, 100117, IFS801, INFORMATION SYSTEMS THESIS 801, YR, , 
2012, EMS, 100117, IFS802, INFORMATION SYSTEMS THESIS 802, YR, , 
2012, EMS, 100117, ISE701, SOFTWARE DEVELOPMENT PROJECT 701, YR, , 
2012, EMS, 100117, ISE702, FOUND OF OBJECT-ORIENTATED PROG 702, S1, , 
2012, EMS, 100117, ISE703, PRINCIPLES OF DATABASE DESIGN 703, S1, , 
2012, EMS, 100117, ISE704, USER INTERFACE DESIGN 704, S1, , 
2012, EMS, 100117, ISE705, BUSINESS ANALYSIS AND DESIGN 705, S1, , 
2012, EMS, 100117, ISE706, BUSINESS APPLICATION DEV 706, S2, , 
2012, EMS, 100117, ISE707, MOBILE APPLICATION DEV 707, S2, , 
2012, EMS, 100117, ITI701, INFORMAION TECHNOLOGY PROJECT 701, S2, , 
2012, EMS, 100117, ITI711, PRINCIPLES OF IT IN BUSINESS711, S1, , 
2012, EMS, 100117, ITI712, IT INFRASTRUCTURE MANAGEMENT 712, S1, , 
2012, EMS, 100117, ITI713, APPLICATION MANAGEMENT 713, S1, , 
2012, EMS, 100117, ITI714, IT SERVICE MANAGEMENT 714, S1, , 
2012, EMS, 100117, ITI721, IT GOVERNANCE & RISK MANAGEMENT 721, S2, , 
2012, EMS, 100117, ITI722, BUSINESS SPECIFIC SYSTEMS & APPL722, S2, , 
2012, EMS, 100117, SWD701, SOFTWARE DEVELOPMENT PROJECT 701, S2, , 
2012, EMS, 100117, SWD711, FOUNDATIONS OF PROGRAMMING 711, S1, , 
2012, EMS, 100117, SWD712, PRINCIPLES OF DATABASE DESIGN 712, S1, , 
2012, EMS, 100117, SWD713, USER INTERFACE DESIGN 713, S1, , 
2012, EMS, 100117, SWD714, BUSINESS ANALYSIS & DESIGN 714, S1, , 
2012, EMS, 100117, SWD721, BUSINESS APPLICATION DEVELOPMNT 721, S2, , 
2012, EMS, 100117, SWD722, APPLICATION DESIGN & DEVELOPMENT722, S2, , 
2012, EMS, 100117, SWD723, MOBILE APPLICATION DEVELOPMENT 723, S2, , 
2012, EMS, 100171, ACC130, SA ACCOUNTING 130, S2, , 
2012, EMS, 100171, ACC131,  INTRODUCTION SA ACCOUNTING 131, S1, , 
2012, EMS, 100171, ACC132, INTRODUCTION  SA ACCOUNTING 132, S2, , 
2012, EMS, 100171, ACC133, SA ACCOUNTING 133, S1, , 
2012, EMS, 100171, ACF231, ANALYTIC & CRITICAL THINKING 231, S1, , 
2012, EMS, 100171, ACF232, ANALYTIC & CRITICAL THINKING 232, S2, , 
2012, EMS, 100171, ACF233, ANALYTIC & CRITICAL THINKING 233, S2, , 
2012, EMS, 100171, ALB131, ACADEMIC LITERACY FOR BUSINESS 131, S1, , 
2012, EMS, 100171, ALB132, ACADEMIC LITERACY FOR BUSINESS 132, S2, , 
2012, EMS, 100171, ALC131, ACADEMIC LITERACY FOR COM (ALC) 131, S1, , 
2012, EMS, 100171, ALC132, ACADEMIC LITERACY FOR COM (ALC) 132, S2, , 
2012, EMS, 100171, BSA201, BUSINESS ANALYSIS 201, S2, , 
2012, EMS, 100171, BSA202, BUSINESS ANALYSIS 202, S1, , 
2012, EMS, 100171, BSA203, BUSINESS ANALYSIS 203, S1, , 
2012, EMS, 100171, BSA204, BUSINESS ANALYSIS 204, S2, , 
2012, EMS, 100171, IRF231, INTENSIVE READING 231, S1, , 
2012, EMS, 100171, IRF232, INTENSIVE READING 232, S2, , 
2012, EMS, 100171, QAC230, QUANTITATIVE ANALYSIS FOR COMM 230, S1, , 
2012, EMS, 100171, QAC231, QUANTITATIVE ANALYSIS FOR COMM 231, S2, , 
2012, EMS, 100171, QLC141, QUANTITATIVE LITERACY  FOR COMMERCE, S1, , 
2012, EMS, 100171, QLC142, QUANTITATIVE LITERACY  FOR COMMERCE, S2, , 
2012, EMS, 100171, QSA131, QUANTITATIVE SKILLS FOR ACC 131, S1, , 
2012, EMS, 100171, QSF131, QUANTITATIVE SKILLS FOR FOUND 131, S1, , 
2012, EMS, 100171, QSF132, QUANTITATIVE SKILLS FOR FOUND 132, S2, , 
2012, EMS, 100903, LAS702, AGRARIAN QUEST IN SA:HIST PERSPEC, YR, , 
2012, EMS, 100903, LAS703, LAND&AGRARIAN REFORM CONTEMP AFR703, YR, , 
2012, EMS, 100903, LAS704, THE ECONOMICS OF AGRARIAN SYST 704, YR, , 
2012, EMS, 100903, LAS706, SUS RURAL LIVELIHOODS&INT DEV PLAN, YR, , 
2012, EMS, 100903, LAS707, SUS NAT RES MAN IN LAND&AGR REF 707, YR, , 
2012, EMS, 100903, LAS708, LEG &SOCIO-LEG DIMEN OF LAND&AGR708, YR, , 
2012, EMS, 100903, LAS801, LAND&AGRARIAN STUD THESIS 801, YR, , 
2012, EMS, 100903, LAS802, LAND&AGRARIAN STUD THESIS 802, YR, , 
2012, EMS, 100903, LAS803, LAND & AGRARIAN STUD MIN THESIS 803, YR, , 
2012, EMS, 100903, LAS805, LAND & AGRARIAN  RESEARCH METH 805, YR, , 
2012, ART, 110509, DVS701, DVST 701 : RESEARCH PAPER, S1, , 
2012, ART, 110509, DVS702, DVST 702 : SOC PROBLEMS & DEVELOPM, S1, , 
2012, ART, 110509, DVS703, DVST 703 : DEVELOPMENT MANAGEMENT, S1, , 
2012, ART, 110509, DVS706, DVST 706 : SOC POLICY & DEVELOPM, S2, , 
2012, ART, 110509, DVS731, DVST 731 : THEO OF SOCIAL TRANSFORM, S1, , 
2012, ART, 110509, DVS732, DVST 732 : ECONOMICS FOR DEVEL STUD, S1, , 
2012, ART, 110509, DVS733, DVST 733 : RESEARCH METHODOLOGY, S1, , 
2012, ART, 110509, DVS734, DVST 734 : RURAL DEVELOPMENT, S2, , 
2012, ART, 110509, DVS736, DVST 736 : EDUCATION & DEVELOPMENT, S2, , 
2012, ART, 110509, DVS738, DVST 738 : SPORT & COMMUN DEVELOPM, S1, , 
2012, ART, 110509, DVS740, DVST 740 : AIDS AND DEVELOPMENT 740, S2, , 
2012, ART, 110509, DVS746, DVST 746 : COMM DEV THEORY & PRAC, S1, , 
2012, ART, 110509, DVS747, DVST 747 : FUTURE STUDIES, S2, , 
2012, ART, 110509, DVS748, DVST 748 : LEADERSHIP & TRANSFORM, S1, , 
2012, ART, 110509, DVS801, DEVELOPM STUD MAG THES(1ST ENR) 801, YR, , 
2012, ART, 110509, DVS802, DEVELOPM STUD MAG THES(2ND&FURT)802, YR, , 
2012, ART, 110509, DVS803, DEV STUD MINI THESIS(1ST ENR)803, YR, , 
2012, ART, 110509, DVS804, DEV STUD MAG MINITHESIS(2ND ENR)804, YR, , 
2012, ART, 110509, DVS807, DVST 807 : SOC POLICY & DEVELOPM, S2, , 
2012, ART, 110509, DVS808, DVST 808 : DEVELOPMENT MANAGEMENT, S1, , 
2012, ART, 110509, DVS831, DVST 831 : THEO OF SOC TRANSFORM, S1, , 
2012, ART, 110509, DVS832, DVST 832 : COMPARATIVE ECON SYSTEM, S1, , 
2012, ART, 110509, DVS834, DVST 834 : RURAL DEVELOPMENT, S2, , 
2012, ART, 110509, DVS836, DVST 836 : EDUCATION & DEVELOPMENT, S2, , 
2012, ART, 110509, DVS838, DVST 838 : SPORT & COMMUN DEVELOPM, S1, , 
2012, ART, 110509, DVS839, DVST 839 : SOC PROBLEMS & DEVELOPM, S1, , 
2012, ART, 110509, DVS840, DVST 840 : AIDS AND DEVELOPMENT 840, S2, , 
2012, ART, 110509, DVS841, DVST 841 : RESEARCH METHODOLOGY, S1, , 
2012, ART, 110509, DVS843, DVST 843 : PUB FIN & POVERTY ALLEV, S2, , 
2012, ART, 110509, DVS846, DVST 846 : COMM DEV THEORY & PRAC, S1, , 
2012, ART, 110509, DVS847, DVST 847 : FUTURE STUDIES, S2, , 
2012, ART, 110509, DVS848, DVST 848 : LEADERSHIP & TRANSFORM, S1, , 
2012, EMS, 110509, DVS849, DVST 849 : CONFLICT STUDIES, S2, , 
2012, ART, 110509, DVS901, DEVELOP STUD DOCTORATE(1ST ENR)901, YR, , 
2012, ART, 110509, DVS902, DEVELOP STUD DOCTORATE(2ND ENR)902, YR, , 
2012, EMS, 110509, IPS733, CONFLICT STUDIES 733, S2, , 
2012, EMS, 336105, EMS900, POST DOCTORAL RESEARCH FELLOWS, YR, , 
2012, EMS, 336105, FSH111, COMMUNICATION & INFO MANAGEMENT 111, S1, , 
2012, EMS, 336105, FSH112, DEVELOPMENT ECONOMICS 112, S1, , 
2012, EMS, 336105, FSH113, DEVELOPMENT ECONOMICS 113, S1, , 
2012, EMS, 336105, FSH114, LOCAL GOV, ADVOCACY & LOBBYING 114, S2, , 
2012, EMS, 336105, FSH115, ORGANISATIONAL DEVELOPMENT 115, S1, , 
2012, EMS, 336105, FSH116, RESEARCH PROJECT 116, S2, , 
2012, EMS, 336105, FSH117, WORKPLACE LEARNING 117, S2, , 
2012, EMS, 336105, FSH118, TRAINING DESIGN & FACILITATION 118, S2, , 
2012, EMS, 336105, FSH119, GENDER AND DEVELOPMENT 119, S1, , 
2012, EMS, 336105, FSH120, TRAINING DESIGN & FACILITATION 120, S2, , 
2012, EMS, 336105, FSH121, COMMUNICATION & INFO MANAGEMENT 121, S1, , 
2012, EMS, 336105, FSH122, DEVELOPMENT ECONOMICS 122, S2, , 
2012, EMS, 336105, FSH123, ORGANISATIONAL DEVELOPMENT 123, S1, , 
2012, EMS, 336105, FSH124, RESEARCH PROJECT 124, S2, , 
2012, EMS, 336105, FSH125, WORKPLACE LEARNING 125, S2, , 
2012, EMS, 336105, FSH126, GENDER AND DEVELOPMENT 126, S1, , 
2012, EMS, 336105, FSH127, LOCAL GOVERNANCE 127, S2, , 
2012, EMS, 336105, LAS804, LAND & AGRARIAN STUD MIN THESIS 804, YR, , 
2012, EMS, 336105, LMR111, LABOUR MARKET REGULATION 111, S1, , 
2012, EMS, 336105, MPA811, THEO & COMPARAT APP TO GOVERN 811, S2, , 
2012, EMS, 336105, MPA812, ADV PUBLIC POL ANALYSIS & MAN 812, S2, , 
2012, EMS, 336105, MPA813, GLOB,REG & DOMESTIC CONT GOVERN 813, S2, , 
2012, EMS, 336105, MPA814, RESEARCH METHODS & SKILLS 814, S1, , 
2012, EMS, 336105, MPA815, RESEARCH SEMINAR 815, S2, , 
2012, EMS, 336105, MPA816, PROG & PROJECT MAN IN PUB SECT 816, S1, , 
2012, EMS, 336105, MPA817, PUB SECT PLAN,MONITORING & EVAL 817, S2, , 
2012, EMS, 336105, MPA818, MANAGING CHANGE IN THE PUB SECT 818, S2, , 
2012, EMS, 336105, MPA819, PUBLIC FINANCE & BUDGETING 819, S2, , 
2012, EMS, 336105, MPA822, DEV POLICY, PLANNING & MAN 822, S2, , 
2012, EMS, 336105, MPA828, CITIZENSHIP, DEMOCRACY & DEV 828, S2, , 
2012, EMS, 336105, MPA831, SELECTED TOPICS IN GOVERNANCE 831, S2, , 
2012, EMS, 336105, PUA131, PUBLIC ADMINISTRATION 131, S1, , 
2012, EMS, 336105, PUA211, PUBLIC ADMINISTRATION 211, T1, , 
2012, EMS, 336105, PUA212, PUBLIC ADMINISTRATION 212, T2, , 
2012, EMS, 336105, PUA221, PUBLIC ADMINISTRATION 221, T3, , 
2012, EMS, 336105, PUA222, PUBLIC ADMINISTRATION 222, T4, , 
2012, EMS, 336105, PUA311, PUBLIC ADMINISTRATION 311, T1, , 
2012, EMS, 336105, PUA313, PUBLIC ADMINISTRATION 313, T3, , 
2012, EMS, 336105, PUA321, PUBLIC ADMINISTRATION 321, T2, , 
2012, EMS, 336105, PUA323, PUBLIC ADMINISTRATION 323, T4, , 
2012, EMS, 336105, PUA611, INTRO TO GOVERN & ADMIN IN PUB SECT, YR, , 
2012, EMS, 336105, PUA612, PUBLIC POLICY, YR, , 
2012, EMS, 336105, PUA613, MANAGING INFO AND COMMUNICATION, YR, , 
2012, EMS, 336105, PUA614, LEADERSHIP AND MANAGING PEOPLE, YR, , 
2012, EMS, 336105, PUA615, MANAGING OPERATIONS IN PUBL SECTOR, YR, , 
2012, EMS, 336105, PUA616, ECONOMICS AND PUBLIC FINANCE, YR, , 
2012, EMS, 336105, PUA801, PUBLIC ADMIN MAG THESIS 801, YR, , 
2012, EMS, 336105, PUA802, PUBLIC ADMIN MAG THESIS 802, YR, , 
2012, EMS, 336105, PUA803, PUB ADMIN MAG MINI THESIS 803, YR, , 
2012, EMS, 336105, PUA804, PUB ADMIN MAG MINI THESIS 804, YR, , 
2012, EMS, 336105, PUA901, PUBLIC ADMIN (DOCTORAL) 901, YR, , 
2012, EMS, 336105, PUA902, PUBLIC ADMIN (DOCTORAL) 902, YR, , 
2012, EMS, 336105, PUB701, GOVERNANCE & ETHICS: PUB SECT 701, S1, , 
2012, EMS, 336105, PUB702, PUBLIC POLICY ANALYSIS 702, S2, , 
2012, EMS, 336105, PUB703, THEO APPROACH TO PUBL ORG & MAN 703, S1, , 
2012, EMS, 336105, PUB704, HUMAN RES MAN IN PUBLIC SECTOR 704, S2, , 
2012, EMS, 336105, PUB705, PUBLIC SECTOR FINANCIAL MAN 705, S2, , 
2012, EMS, 336105, PUB706, RESEARCH METH/RESEARCH ESSAY 705, S2, , 
2012, EMS, 336105, PUB707, ISSUES IN LOCAL GOVERNMENT 707, S2, , 
2012, EMS, 336105, PUB709, STATE AND CIVIL SOCIETY 709, S2, , 
2012, EMS, 336105, PUB710, PUB SECT TRANSFORM & REFORM 710, S2, , 
2012, EMS, 336105, SOG819, INTERNSHIP/PRAC RES PROJECT(SOG)819, S2, , 
2012, LAW, 100705, ROM201, ROMAN LAW AND JURISPRUDENCE 201, YR, , 
2012, LAW, 100705, WEL123, WELFARE LAW 123, YR, , 
2012, LAW, 100709, ADL113, ADMINISTRATIVE LAW 113, YR, , 
2012, LAW, 100709, ADR431, ALTERNATIVE DISPUTE RESOLUTION 431, S2, , 
2012, LAW, 100709, AGE431, LAW OF AGENCY AND CESSION 431, S2, , 
2012, LAW, 100709, CFG811, CORPORATE FINANCE & GOVERNANCE, S2, , 
2012, LAW, 100709, COR401, CORPORATE LAW 401, S1, , 
2012, LAW, 100709, COR402, CORPORATE LAW 402, YR, , 
2012, LAW, 100709, COR431, ADVANCED CORPORATE LAW 431, S2, , 
2012, LAW, 100709, CPL211, COMPANY LAW 211, S1, , 
2012, LAW, 100709, CPT431, COMPETITION LAW 431, S1, , 
2012, LAW, 100709, DPR811, DISPUTE RESOLUTION, S2, , 
2012, LAW, 100709, ECO825, INTERNATIONAL BUSINESS LAW 825, S2, , 
2012, LAW, 100709, EMP311, EMPLOYMENT LAW 311, S2, , 
2012, LAW, 100709, EVI122, LAW OF EVIDENCE 122, YR, , 
2012, LAW, 100709, IBL431, INTERNATIONAL BUSINESS LAW 431, S1, , 
2012, LAW, 100709, INS311, LAW OF INSOLVENCY 311, S1, , 
2012, LAW, 100709, INT124, INTERNAL AUDITING 124, YR, , 
2012, LAW, 100709, INT431, INTERNET LAW 431, S1, , 
2012, LAW, 100709, INV123, INVESTIGATION OF CRIME 123, YR, , 
2012, LAW, 100709, IPT812, INTERN PAYMENT SYSTEMS & TAX LAW, S1, , 
2012, LAW, 100709, ITB811, INTERNATIONAL TRADE 811, S1, , 
2012, LAW, 100709, ITB812, INTERN BUS & REGIONAL TRADE LAW 812, S2, , 
2012, LAW, 100709, ITB813, INERN ECON & INVESTMENT LAW 813, S2, , 
2012, LAW, 100709, LAB101, LABOUR PRACTICE 101, YR, , 
2012, LAW, 100709, LAB112, LABOUR LAW 112, YR, , 
2012, LAW, 100709, LAB132, LABOUR PRACTICE 132, S2, , 
2012, LAW, 100709, LAB321, LABOUR LAW 321, S2, , 
2012, LAW, 100709, LAB811, LABOUR LAW IN THE GLOBAL MARKET 811, S1, , 
2012, LAW, 100709, LAB812, LAW OF UNFAIR DISMISSAL 812, S1, , 
2012, LAW, 100709, LBL431, ADVANCED LABOUR LAW 431, S1, , 
2012, LAW, 100709, LOI431, LAW OF INSURANCE 431, S2, , 
2012, LAW, 100709, MCR221, MERCANTILE LAW 221, S1, , 
2012, LAW, 100709, MER102, MERCANTILE LAW 102, S2, , 
2012, LAW, 100709, MER801, MERCANTILE LAW MAG THESIS 801, YR, , 
2012, LAW, 100709, MER802, MERCANTILE LAW MAG THESIS 802, YR, , 
2012, LAW, 100709, MER901, MERCANTILE LAW DOCTORAL 901, YR, , 
2012, LAW, 100709, MER902, MERCANTILE LAW DOCTORAL THESIS 902, YR, , 
2012, LAW, 100709, MIN803,  LAW MINI THESIS 803, YR, , 
2012, LAW, 100709, MIN804,  LAW MINI THESIS 804, YR, , 
2012, LAW, 100709, NEG321, LAW OF PAYMENT INSTRUMENTS 321, S2, , 
2012, LAW, 100709, REP805, RESEARCH PAPER 805, YR, , 
2012, LAW, 100709, REP806, RESEARCH PAPER 806, YR, , 
2012, LAW, 100709, SOL312, SOCIAL SECURITY LAW 312 (EMS), S1, , 
2012, LAW, 100709, SSL431, SOCIAL SECURITY LAW 431 (LAW), S1, , 
2012, LAW, 100709, TXL431, TAX LAW 431, S2, , 
